id_ent_mun,municipio,ing_lab,ocupados,desocupados,pob,pob_muj,pob_hom,pob_0_4,pob_5_9,pob_10_14,pob_15_19,pob_20_24,pob_25_29,pob_30_34,pob_35_39,pob_40_44,pob_45_49,pob_50_54,pob_55_59,pob_60_64,pob_65_more
20457,Santiago Camotlán,,,,3284,1650,1634,278,346,380,338,261,227,221,211,203,195,168,136,102,218
20458,Santiago Comaltepec,,,,983,517,466,60,54,77,89,76,59,45,38,44,58,66,67,61,189
20459,Villa de Santiago Chazumba,,,,4656,2583,2073,336,356,361,336,277,246,257,274,268,246,222,223,240,1014
20460,Santiago Choápam,,,,5347,2760,2587,513,538,573,532,430,375,352,315,284,273,255,231,202,474
20461,Santiago del Río,,,,567,295,272,39,33,31,32,28,26,26,25,25,25,29,35,39,174
20462,Santiago Huajolotitlán,,,,4339,2359,1980,378,359,356,360,349,339,322,289,257,243,222,197,167,501
20463,Santiago Huauclilla,,,,536,282,254,23,34,42,36,24,21,27,31,32,30,27,25,27,157
20464,Santiago Ihuitlán Plumas,,,,366,203,163,25,29,27,27,24,22,19,16,18,21,17,14,15,92
20465,Santiago Ixcuintepec,,,,1690,857,833,180,210,189,155,133,131,117,93,78,76,74,71,61,122
20466,Santiago Ixtayutla,3786.0,8294.0,754.0,13378,6871,6507,1435,1644,1775,1643,1272,1004,861,741,661,596,480,374,294,598
20467,Santiago Jamiltepec,,,,19814,10304,9510,1699,1775,1922,1918,1697,1537,1399,1245,1146,1099,1002,890,758,1727
20468,Santiago Jocotepec,,,,14526,7361,7165,1597,1781,1841,1530,1089,929,925,867,775,693,596,522,450,931
20469,Santiago Juxtlahuaca,,,,37559,19728,17831,3940,4127,4176,3860,3268,2892,2534,2129,1798,1618,1484,1361,1195,3177
20470,Santiago Lachiguiri,,,,4855,2454,2401,309,359,419,420,370,348,335,322,323,326,299,260,219,546
20471,Santiago Lalopa,,,,519,268,251,40,41,52,55,43,32,32,35,35,31,26,23,22,52
20472,Santiago Laollaga,,,,3558,1788,1770,220,246,280,296,259,222,216,221,230,246,233,205,179,505
20473,Santiago Laxopa,,,,1363,720,643,109,117,123,124,113,98,81,77,81,77,60,50,51,202
20474,Santiago Llano Grande,,,,3411,1713,1698,260,281,308,318,278,236,218,218,214,204,183,159,143,391
20475,Santiago Matatlán,,,,10296,5468,4828,900,883,895,873,800,779,792,741,638,569,520,479,438,989
20476,Santiago Miltepec,,,,429,216,213,30,32,34,37,35,28,24,25,28,26,23,18,19,70
20477,Santiago Minas,,,,1429,724,705,88,116,162,167,120,81,75,83,92,97,84,66,56,142
20478,Santiago Nacaltepec,,,,1823,964,859,98,130,147,129,89,80,97,101,95,91,90,100,110,466
20479,Santiago Nejapilla,,,,212,99,113,8,9,10,9,10,13,16,16,13,12,9,8,10,69
20480,Santiago Nundiche,,,,951,499,452,70,73,70,66,67,79,80,65,44,33,34,44,54,172
20481,Santiago Nuyoó,,,,1786,937,849,116,130,132,136,120,114,115,108,102,96,92,99,104,322
20482,Santiago Pinotepa Nacional,6446.91,11772.0,,55577,28431,27146,5046,5011,5295,5501,5144,4666,4157,3694,3307,3040,2696,2324,1872,3824
20483,Santiago Suchilquitongo,,,,11034,5719,5315,955,931,912,935,999,1008,893,792,700,628,552,458,352,919
20484,Santiago Tamazola,,,,4644,2482,2162,436,449,500,471,359,277,253,242,224,217,214,207,189,606
20485,Santiago Tapextla,,,,3190,1570,1620,326,353,404,366,253,170,145,151,160,161,154,140,119,288
20486,Villa Tejúpam de la Unión,,,,2572,1328,1244,212,227,217,206,191,190,184,171,156,146,135,120,104,313
20487,Santiago Tenango,,,,2129,1063,1066,178,188,185,186,188,189,171,136,107,100,97,84,68,252
20488,Santiago Tepetlapa,,,,128,68,60,8,9,7,6,5,8,10,10,8,7,5,4,6,35
20489,Santiago Tetepec,,,,5095,2575,2520,496,537,589,538,411,358,343,301,265,247,225,209,181,395
20490,Santiago Texcalcingo,,,,3230,1673,1557,353,406,400,340,269,239,209,168,143,130,115,107,99,252
20491,Santiago Textitlán,,,,4587,2299,2288,585,630,624,536,392,297,253,235,222,195,148,117,103,250
20492,Santiago Tilantongo,,,,3008,1624,1384,241,265,275,258,205,176,171,158,146,136,129,135,152,561
20493,Santiago Tillo,,,,566,302,264,36,34,38,43,43,40,36,34,35,33,30,28,28,108
20494,Santiago Tlazoyaltepec,,,,4926,2681,2245,514,564,587,532,410,327,277,237,226,230,209,185,170,458
20495,Santiago Xanica,,,,3119,1555,1564,366,359,346,308,266,249,213,162,136,136,131,122,111,214
20496,Santiago Xiacuí,,,,2172,1137,1035,167,168,170,169,173,180,165,144,134,132,118,99,89,264
20497,Santiago Yaitepec,,,,4495,2431,2064,481,580,581,474,348,302,274,240,225,215,187,161,139,288
20498,Santiago Yaveo,,,,7157,3569,3588,682,663,690,674,596,537,492,447,414,397,343,287,265,670
20499,Santiago Yolomécatl,,,,2222,1200,1022,190,184,186,170,155,165,172,159,140,125,114,104,89,269
20500,Santiago Yosondúa,,,,8742,4622,4120,824,829,824,741,628,597,574,518,464,426,392,383,381,1161
20501,Santiago Yucuyachi,,,,953,497,456,62,68,74,72,62,61,53,38,31,35,44,53,62,238
20502,Santiago Zacatepec,,,,5490,2786,2704,463,562,646,550,374,319,322,309,307,299,264,241,232,602
20503,Santiago Zoochila,,,,403,213,190,27,27,31,28,24,26,30,29,27,21,19,21,21,72
20504,Nuevo Zoquiápam,,,,1690,882,808,167,158,184,184,147,111,101,99,94,85,75,68,62,155
20505,Santo Domingo Ingenio,3506.43,10718.0,932.0,8349,4174,4175,556,548,578,604,601,624,614,566,538,540,522,499,461,1098
20506,Santo Domingo Albarradas,,,,800,429,371,50,62,69,64,49,42,50,53,50,47,45,39,38,142
20507,Santo Domingo Armenta,,,,3545,1781,1764,348,384,416,343,235,203,209,197,185,190,196,180,147,312
20508,Santo Domingo Chihuitán,,,,1581,801,780,94,102,115,116,107,106,106,94,86,93,102,101,94,265
20509,Santo Domingo de Morelos,,,,11583,6113,5470,1455,1463,1460,1286,995,800,686,618,581,545,465,383,306,540
20510,Santo Domingo Ixcatlán,,,,667,360,307,51,39,49,63,63,55,50,44,37,33,31,26,26,100
20511,Santo Domingo Nuxaá,,,,3339,1725,1614,342,390,399,338,241,196,185,175,159,141,127,123,117,406
20512,Santo Domingo Ozolotepec,,,,842,439,403,82,88,103,93,69,57,47,34,30,39,45,42,35,78
20513,Santo Domingo Petapa,,,,9577,4754,4823,854,940,959,881,765,736,696,599,502,471,471,442,369,892
20514,Santo Domingo Roayaga,,,,1064,556,508,113,110,111,107,94,84,72,60,49,44,42,42,39,97
20515,Santo Domingo Tehuantepec,4785.03,41371.0,,68457,35116,33341,5534,5811,5792,5725,5574,5560,5329,4894,4545,4418,4014,3389,2690,5182
20516,Santo Domingo Teojomulco,,,,5209,2675,2534,557,575,599,550,431,346,302,279,278,276,237,198,165,416
20517,Santo Domingo Tepuxtepec,,,,5937,3155,2782,587,642,654,597,500,441,398,358,313,272,224,191,179,581
20518,Santo Domingo Tlatayápam,,,,142,77,65,9,11,11,9,6,6,7,9,10,9,7,5,5,38
20519,Santo Domingo Tomaltepec,4149.5,760.0,,3097,1572,1525,224,215,217,230,244,248,237,229,225,225,210,179,137,277
20520,Santo Domingo Tonalá,4006.91,16184.0,,7228,3797,3431,641,683,709,644,521,462,451,425,403,392,355,329,303,910
20521,Santo Domingo Tonaltepec,,,,249,139,110,13,19,20,19,16,15,15,14,15,17,13,9,6,58
20522,Santo Domingo Xagacía,,,,1213,649,564,124,107,109,102,90,76,60,51,51,55,59,61,57,211
20523,Santo Domingo Yanhuitlán,,,,1624,858,766,135,110,100,105,115,115,105,101,100,94,88,86,78,292
20524,Santo Domingo Yodohino,,,,308,159,149,15,13,19,23,18,15,14,13,16,22,26,24,14,76
20525,Santo Domingo Zanatepec,,,,12723,6395,6328,1007,1074,1103,1061,922,893,910,874,820,763,672,622,584,1418
20526,Santos Reyes Nopala,,,,18403,9488,8915,1783,1936,2091,1979,1665,1464,1291,1120,989,892,771,672,577,1173
20527,Santos Reyes Pápalo,,,,2746,1427,1319,334,346,328,270,220,210,191,156,124,101,84,84,90,208
20528,Santos Reyes Tepejillo,,,,1015,588,427,83,80,65,52,51,62,68,67,58,52,54,57,59,207
20529,Santos Reyes Yucuná,,,,1343,676,667,165,195,200,172,128,93,74,63,51,37,27,27,26,85
20530,Santo Tomás Jalieza,,,,3745,1965,1780,345,346,393,379,325,294,279,257,230,202,163,133,115,284
20531,Santo Tomás Mazaltepec,,,,2777,1454,1323,237,233,241,249,232,210,194,178,166,166,156,132,101,282
20532,Santo Tomás Ocotepec,,,,3936,2103,1833,355,371,406,387,308,255,238,212,189,180,164,161,169,541
20533,Santo Tomás Tamazulapan,,,,2349,1210,1139,203,210,204,203,195,184,176,163,141,123,104,93,82,268
20534,San Vicente Coatlán,,,,4068,2219,1849,407,508,558,411,239,207,226,217,206,208,203,188,159,331
20535,San Vicente Lachixío,,,,2914,1552,1362,295,346,377,321,214,184,202,186,149,129,123,112,90,186
20536,San Vicente Nuñú,,,,446,242,204,23,26,26,28,30,30,28,28,30,30,27,22,18,100
20537,Silacayoápam,,,,6927,3679,3248,571,539,568,570,525,488,435,370,318,312,327,331,309,1264
20538,Sitio de Xitlapehua,,,,715,378,337,61,74,77,66,48,43,47,47,42,38,31,24,23,94
20539,Soledad Etla,,,,6000,3071,2929,472,511,503,492,493,505,488,460,432,400,335,268,210,431
20540,Villa de Tamazulápam del Progreso,,,,8081,4260,3821,708,712,678,657,663,676,615,553,523,502,440,356,277,721
20541,Tanetze de Zaragoza,,,,1707,889,818,102,117,129,128,112,100,106,114,114,115,114,105,89,262
20542,Taniche,,,,841,461,380,64,58,61,62,61,58,47,44,50,57,52,42,36,149
20543,Tataltepec de Valdés,2317.6,10320.0,,6018,3078,2940,570,646,731,682,524,430,394,348,313,290,255,231,202,402
20544,Teococuilco de Marcos Pérez,,,,968,529,439,65,67,70,67,68,75,73,58,45,39,38,43,53,207
20545,Teotitlán de Flores Magón,,,,10412,5474,4938,917,979,966,937,866,832,777,700,631,594,536,450,358,869
20546,Teotitlán del Valle,,,,6104,3210,2894,409,422,418,431,445,469,476,465,447,418,357,307,266,774
20547,Teotongo,,,,993,539,454,81,72,72,71,63,59,55,52,56,62,61,54,48,187
20548,Tepelmeme Villa de Morelos,,,,1708,931,777,168,174,165,137,107,104,112,103,85,70,64,67,72,280
20549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",,,,11418,6171,5247,835,913,1069,1051,875,741,653,586,579,596,554,521,512,1933
20550,San Jerónimo Tlacochahuaya,,,,5788,3064,2724,456,433,399,412,472,515,479,400,348,350,338,296,242,648
20551,Tlacolula de Matamoros,10105.0,12614.0,,24343,12879,11464,2084,2098,1908,1833,1992,2284,2225,1846,1513,1384,1239,1027,826,2084
20552,Tlacotepec Plumas,,,,472,247,225,38,43,41,31,26,27,30,28,25,23,24,24,21,91
20553,Tlalixtac de Cabrera,5594.14,5367.0,,11013,5783,5230,891,887,909,927,916,911,884,829,769,739,655,525,374,797
20554,Totontepec Villa de Morelos,,,,5591,2908,2683,534,547,564,526,447,406,360,303,280,285,267,242,216,614
20555,Trinidad Zaachila,,,,3107,1634,1473,224,223,235,252,255,245,227,216,206,196,175,157,141,355
20556,La Trinidad Vista Hermosa,,,,261,144,117,24,22,17,17,18,17,14,13,15,16,15,13,11,49
20557,Unión Hidalgo,,,,16202,8331,7871,1124,1197,1272,1281,1217,1176,1137,1122,1111,1078,959,854,775,1899
20558,Valerio Trujano,,,,1471,810,661,105,126,136,128,101,88,88,86,91,92,81,68,60,221
20559,San Juan Bautista Valle Nacional,1047.36,8806.0,1258.0,23433,12231,11202,1806,2079,2374,2269,1808,1538,1481,1491,1495,1464,1327,1164,979,2158
20560,Villa Díaz Ordaz,1590.24,13400.0,,7040,3825,3215,541,565,544,493,459,491,515,489,448,419,384,349,315,1028
20561,Yaxe,,,,2954,1536,1418,268,300,316,287,239,223,216,189,164,152,135,117,100,248
20562,Magdalena Yodocono de Porfirio Díaz,,,,1615,831,784,138,137,143,146,132,122,114,111,106,95,78,64,55,174
20563,Yogana,,,,1293,702,591,73,82,109,113,89,65,56,66,80,85,77,78,87,233
20564,Yutanduchi de Guerrero,,,,1201,632,569,93,100,109,111,82,60,57,57,57,59,60,64,70,222
20565,Villa de Zaachila,4800.25,34443.0,,47539,24805,22734,4633,4516,4279,4262,4393,4431,4061,3516,3010,2658,2219,1755,1320,2486
20566,San Mateo Yucutindoo,,,,3166,1600,1566,274,303,365,351,266,202,178,170,165,163,156,134,112,327
20567,Zapotitlán Lagunas,,,,3279,1734,1545,316,286,314,322,272,208,164,149,153,164,161,153,139,478
20568,Zapotitlán Palmas,,,,1499,830,669,113,131,139,133,110,93,87,81,74,76,78,74,63,247
20569,Santa Inés de Zaragoza,,,,1675,894,781,141,134,129,124,106,96,91,81,73,70,65,67,82,416
20570,Zimatlán de Álvarez,4982.8,10700.0,856.0,20997,11168,9829,1749,1801,1825,1852,1801,1692,1556,1456,1325,1208,1060,905,766,2001
21001,Acajete,,,,69772,35960,33812,7763,7564,7231,6917,6478,5873,4906,4101,3680,3521,3061,2469,1940,4268
21002,Acateno,,,,9780,4866,4914,777,823,864,843,756,718,691,642,599,567,506,461,446,1087
21003,Acatlán,,,,37987,20415,17572,3219,3193,3321,3459,3246,2859,2402,2135,2096,2168,2025,1760,1542,4562
21004,Acatzingo,7084.21,25143.0,,63181,32174,31007,7037,6957,6798,6487,6013,5581,4802,3972,3383,3026,2532,1989,1483,3121
21005,Acteopan,,,,3145,1669,1476,190,212,279,309,271,225,203,194,199,213,198,169,140,343
21006,Ahuacatlán,,,,16913,8869,8044,1528,1835,1982,1703,1237,1084,1115,1043,916,823,748,728,708,1463
21007,Ahuatlán,,,,3437,1783,1654,337,301,308,323,297,239,170,133,135,165,192,194,179,464
21008,Ahuazotepec,,,,12207,6193,6014,1184,1182,1118,1054,1029,1056,980,833,737,682,580,480,384,908
21009,Ahuehuetitla,,,,1892,1010,882,163,128,123,144,151,138,109,81,72,92,106,102,98,385
21010,Ajalpan,,,,70758,36319,34439,7958,7985,7689,7210,6650,6330,5487,4376,3605,3134,2643,2259,1842,3590
21011,Albino Zertuche,,,,1918,1033,885,176,156,171,183,159,117,93,92,96,102,105,97,86,285
21012,Aljojuca,,,,6978,3661,3317,558,530,562,616,603,522,422,384,402,444,428,355,288,864
21013,Altepexi,,,,22823,11682,11141,2220,2046,1926,1967,2091,2217,2070,1726,1426,1253,1056,831,627,1367
21014,Amixtlán,,,,5279,2772,2507,413,537,604,523,362,303,319,314,303,295,265,245,231,565
21015,Amozoc,5500.19,44658.0,2813.0,127789,65190,62599,12735,13132,12608,12169,11776,11522,10647,9419,8236,7133,5610,4234,3107,5461
21016,Aquixtla,,,,9288,4650,4638,856,865,864,838,786,737,646,554,512,497,436,372,340,985
21017,Atempan,,,,30347,15989,14358,3546,3519,3385,3083,2759,2579,2263,1858,1547,1355,1113,893,749,1698
21018,Atexcal,,,,4036,2092,1944,366,385,383,349,296,275,258,228,208,195,178,168,157,590
21019,Atlixco,4160.0,4610.0,,145183,76574,68609,12128,12517,12907,13102,12376,11504,10218,9030,8634,8795,8219,7130,5877,12746
21020,Atoyatempan,,,,7481,3856,3625,781,771,738,713,665,621,568,518,451,376,301,246,212,520
21021,Atzala,,,,1399,736,663,131,131,133,123,108,103,100,90,81,81,70,56,51,141
21022,Atzitzihuacán,,,,13058,6982,6076,1142,1171,1304,1309,1092,880,751,700,702,711,668,620,547,1461
21023,Atzitzintla,,,,9807,4965,4842,1058,1056,1073,1019,872,756,668,578,512,471,391,317,276,760
21024,Axutla,,,,989,531,458,68,66,67,67,68,71,64,50,40,36,35,43,63,251
21025,Ayotoxco de Guerrero,,,,9170,4662,4508,781,806,895,893,767,674,626,603,596,568,480,400,340,741
21026,Calpan,4579.76,12206.0,718.0,15468,8119,7349,1281,1356,1487,1476,1226,1000,899,879,891,915,858,731,613,1856
21027,Caltepec,,,,4158,2219,1939,280,335,384,366,278,234,231,223,220,222,217,208,199,761
21028,Camocuautla,,,,2819,1424,1395,278,327,333,279,217,204,199,175,149,133,116,104,91,214
21029,Caxhuacan,,,,3948,2066,1882,297,336,379,373,314,282,252,208,188,205,221,225,215,453
21030,Coatepec,,,,801,423,378,61,60,77,84,67,50,42,38,35,32,30,37,46,142
21031,Coatzingo,3299.54,17524.0,,3130,1643,1487,284,283,274,257,233,230,210,166,142,150,158,159,150,434
21032,Cohetzala,,,,1427,707,720,117,91,96,119,123,109,88,65,53,58,70,82,96,260
21033,Cohuecan,,,,5208,2718,2490,459,398,461,511,485,425,361,312,298,301,273,242,207,475
21034,Coronango,4666.82,15757.0,218.0,43715,22260,21455,4011,4096,4261,4301,4030,3755,3472,3159,2830,2506,2006,1583,1275,2430
21035,Coxcatlán,,,,21969,11506,10463,1888,2074,2109,2046,1853,1700,1558,1424,1296,1188,1071,981,860,1921
21036,Coyomeapan,,,,14916,7791,7125,1751,1907,1837,1454,1084,997,928,794,706,655,570,518,493,1222
21037,Coyotepec,,,,2468,1331,1137,164,185,187,164,136,138,149,146,132,110,95,106,135,621
21038,Cuapiaxtla de Madero,,,,10830,5438,5392,1225,1138,1091,1110,1093,995,815,681,594,520,426,341,260,541
21039,Cuautempan,,,,9949,5150,4799,886,961,1012,971,828,745,702,627,548,503,446,397,365,958
21040,Cuautinchán,,,,11037,5545,5492,1200,1179,1158,1124,1066,984,820,680,602,529,417,335,285,658
21041,Cuautlancingo,6466.66,25752.0,873.0,129434,66476,62958,12176,11890,10806,10383,11029,12703,13016,11314,9094,7460,6058,4795,3557,5153
21042,Cuayuca de Andrade,1309.55,72338.0,,3315,1712,1603,238,263,285,284,246,210,185,166,158,163,160,159,167,631
21043,Cuetzalan del Progreso,,,,51520,26374,25146,4797,5111,5228,4901,4243,3875,3507,3005,2670,2651,2579,2346,2019,4588
21044,Cuyoaco,2774.78,16200.0,,16802,8736,8066,1672,1610,1594,1563,1416,1295,1203,1081,963,898,789,667,557,1494
21045,Chalchicomula de Sesma,5774.29,11326.0,,50678,26367,24311,4424,4494,4601,4576,4361,4235,3937,3426,2988,2784,2517,2177,1796,4362
21046,Chapulco,,,,8343,4313,4030,938,932,890,833,759,714,642,534,436,371,309,263,218,504
21047,Chiautla,,,,21281,10967,10314,1806,1815,1849,1858,1739,1599,1385,1185,1136,1206,1163,1051,925,2564
21048,Chiautzingo,,,,21692,11358,10334,1957,2024,2112,2102,1885,1679,1526,1412,1318,1232,1060,860,693,1832
21049,Chiconcuautla,,,,17795,9072,8723,2120,2384,2321,1861,1364,1218,1161,991,825,723,613,540,488,1186
21050,Chichiquila,,,,27617,14207,13410,3300,3649,3551,2895,2235,1977,1762,1478,1285,1191,993,833,772,1696
21051,Chietla,3653.57,20838.0,1812.0,36761,19023,17738,3190,3017,3044,3077,2907,2700,2412,2163,2086,2243,2244,1991,1644,4043
21052,Chigmecatitlán,,,,1263,685,578,78,91,96,88,70,70,82,88,85,75,63,60,58,259
21053,Chignahuapan,3615.0,15561.0,,67029,34098,32931,6437,6319,6281,6204,5889,5612,5157,4603,4125,3720,3111,2578,2160,4833
21054,Chignautla,3989.4,19580.0,979.0,36641,18851,17790,4142,4213,4046,3829,3517,3265,2850,2341,1904,1587,1248,990,826,1883
21055,Chila,,,,4890,2593,2297,432,439,466,442,358,300,283,259,247,259,248,219,200,738
21056,Chila de la Sal,,,,1514,782,732,100,83,90,114,119,102,77,57,55,75,99,109,105,329
21057,Honey,,,,8446,4409,4037,894,838,857,810,700,632,565,505,458,407,360,342,325,753
21058,Chilchotla,1956.8,47564.0,,21114,10548,10566,2441,2531,2495,2140,1717,1539,1367,1162,1036,989,865,698,586,1548
21059,Chinantla,,,,2414,1278,1136,216,201,200,205,191,171,151,128,109,105,115,116,105,401
21060,Domingo Arenas,,,,8027,4224,3803,756,867,923,851,679,588,562,515,456,413,347,281,226,563
21061,Eloxochitlán,,,,13561,6957,6604,1573,1698,1639,1388,1121,982,849,723,652,615,552,505,440,824
21062,Epatlán,,,,5140,2636,2504,447,431,468,488,446,384,317,271,265,291,291,260,217,564
21063,Esperanza,2187.14,22484.0,803.0,15921,8221,7700,1492,1514,1536,1522,1394,1238,1124,1050,973,889,748,630,535,1276
21064,Francisco Z. Mena,,,,18150,8999,9151,1357,1425,1613,1631,1390,1258,1256,1205,1132,1084,985,920,874,2020
21065,General Felipe Ángeles,,,,22112,11485,10627,2372,2323,2211,2087,1969,1915,1725,1442,1211,1061,896,743,614,1543
21066,Guadalupe,,,,6134,3286,2848,474,447,532,599,524,384,284,258,279,327,340,326,321,1039
21067,Guadalupe Victoria,,,,18197,9335,8862,1785,1950,1979,1783,1496,1389,1290,1111,980,936,829,680,557,1432
21068,Hermenegildo Galeana,,,,8207,4135,4072,697,846,909,792,580,522,529,486,453,450,427,403,368,745
21069,Huaquechula,2396.88,32304.0,,26414,14045,12369,2220,2316,2600,2617,2180,1734,1485,1376,1367,1487,1530,1399,1157,2946
21070,Huatlatlauca,2362.88,19725.0,1578.0,6904,3757,3147,504,598,658,614,493,420,389,367,369,402,397,365,338,990
21071,Huauchinango,4508.41,64566.0,46790.0,112443,59007,53436,10621,10785,10755,10400,9722,9244,8494,7580,6725,6141,5459,4845,4018,7654
21072,Huehuetla,,,,19899,10081,9818,1853,2049,2044,1739,1354,1283,1261,1085,982,1032,1092,1101,1009,2015
21073,Huehuetlán el Chico,,,,9032,4634,4398,755,714,757,817,781,685,559,467,462,533,549,492,416,1045
21074,Huejotzingo,5070.02,59218.0,17159.0,79355,40601,38754,7457,7574,7504,7301,7038,6937,6414,5708,5113,4554,3686,2903,2313,4853
21075,Hueyapan,,,,13656,7033,6623,1486,1506,1460,1390,1277,1189,1021,830,701,622,531,445,385,813
21076,Hueytamalco,,,,27913,14131,13782,2461,2550,2624,2519,2292,2189,2036,1827,1648,1559,1425,1257,1091,2435
21077,Hueytlalpan,,,,5823,2985,2838,480,590,642,605,505,447,399,329,286,277,266,258,239,500
21078,Huitzilan de Serdán,2218.0,15640.0,920.0,16072,7942,8130,1803,1895,1906,1683,1411,1279,1133,929,752,649,593,569,508,962
21079,Huitziltepec,2326.78,8991.0,,5855,3039,2816,571,551,520,511,500,483,439,389,355,331,275,217,177,536
21080,Atlequizayan,,,,2824,1494,1330,199,263,302,267,189,152,151,145,141,149,160,170,170,366
21081,Ixcamilpa de Guerrero,,,,3817,2007,1810,308,318,365,376,310,233,181,166,179,201,209,210,197,564
21082,Ixcaquixtla,,,,9518,4975,4543,887,878,866,857,787,731,690,634,575,521,425,356,331,980
21083,Ixtacamaxtitlán,,,,25861,13102,12759,2361,2452,2619,2493,2018,1729,1612,1482,1396,1342,1201,1093,1063,3000
21084,Ixtepec,1947.65,47479.0,45322.0,7544,3879,3665,694,778,818,745,601,520,469,408,374,393,399,372,320,653
21085,Izúcar de Matamoros,3946.58,22968.0,,83163,43777,39386,7349,7246,7418,7680,7361,6650,5627,4873,4633,4781,4581,3986,3263,7715
21086,Jalpan,,,,12874,6683,6191,1116,1236,1329,1274,1036,897,857,775,716,719,661,575,501,1182
21087,Jolalpan,,,,13909,7230,6679,1289,1277,1363,1302,1067,909,850,814,799,798,716,621,563,1541
21088,Jonotla,,,,4857,2476,2381,384,405,431,430,361,327,322,299,279,277,272,264,246,560
21089,Jopala,,,,13874,7095,6779,1249,1398,1527,1387,1058,925,882,774,713,731,715,666,582,1267
21090,Juan C. Bonilla,3881.18,4178.0,1021.0,22870,11931,10939,2214,2235,2213,2147,1971,1864,1785,1611,1397,1254,1087,895,705,1492
21091,Juan Galindo,,,,11506,6125,5381,911,930,948,977,952,914,842,775,740,727,658,574,491,1067
21092,Juan N. Méndez,,,,5618,2839,2779,542,521,555,536,449,390,356,324,291,265,238,219,203,729
