"imun","mun","idmes","mes","casos_diarios","muertos_diarios","hospitalizados_diarios"
"20279","San Miguel Suchixtepec","10","2020-10",2,1,2
"20279","San Miguel Suchixtepec","11","2020-11",1,0,0
"20279","San Miguel Suchixtepec","12","2020-12",0,0,0
"20281","San Miguel Tecomatlán","1","2021-01",0,0,0
"20281","San Miguel Tecomatlán","10","2020-10",1,0,0
"20281","San Miguel Tecomatlán","11","2020-11",0,0,0
"20281","San Miguel Tecomatlán","12","2020-12",0,0,0
"20283","San Miguel Tequixtepec","1","2021-01",0,0,0
"20283","San Miguel Tequixtepec","4","2020-04",1,1,1
"20283","San Miguel Tequixtepec","5","2020-05",0,0,0
"20283","San Miguel Tequixtepec","6","2020-06",0,0,0
"20283","San Miguel Tequixtepec","7","2020-07",0,0,0
"20283","San Miguel Tequixtepec","8","2020-08",0,0,0
"20283","San Miguel Tequixtepec","9","2020-09",1,0,1
"20283","San Miguel Tequixtepec","10","2020-10",0,0,0
"20283","San Miguel Tequixtepec","11","2020-11",0,0,0
"20283","San Miguel Tequixtepec","12","2020-12",2,0,2
"20284","San Miguel Tilquiápam","1","2021-01",0,0,0
"20284","San Miguel Tilquiápam","7","2020-07",1,0,1
"20284","San Miguel Tilquiápam","8","2020-08",0,0,0
"20284","San Miguel Tilquiápam","9","2020-09",0,0,0
"20284","San Miguel Tilquiápam","10","2020-10",1,0,0
"20284","San Miguel Tilquiápam","11","2020-11",3,0,0
"20284","San Miguel Tilquiápam","12","2020-12",0,0,0
"20285","San Miguel Tlacamama","1","2021-01",1,0,0
"20285","San Miguel Tlacamama","7","2020-07",1,1,1
"20285","San Miguel Tlacamama","8","2020-08",1,0,1
"20285","San Miguel Tlacamama","9","2020-09",2,0,0
"20285","San Miguel Tlacamama","10","2020-10",1,0,0
"20285","San Miguel Tlacamama","11","2020-11",0,0,0
"20285","San Miguel Tlacamama","12","2020-12",1,0,0
"20286","San Miguel Tlacotepec","1","2021-01",0,0,0
"20286","San Miguel Tlacotepec","6","2020-06",3,1,1
"20286","San Miguel Tlacotepec","7","2020-07",0,0,0
"20286","San Miguel Tlacotepec","8","2020-08",1,0,1
"20286","San Miguel Tlacotepec","9","2020-09",2,0,1
"20286","San Miguel Tlacotepec","10","2020-10",1,1,0
"20286","San Miguel Tlacotepec","11","2020-11",1,2,1
"20286","San Miguel Tlacotepec","12","2020-12",2,0,0
"20287","San Miguel Tulancingo","1","2021-01",5,0,0
"20287","San Miguel Tulancingo","5","2020-05",1,0,1
"20287","San Miguel Tulancingo","6","2020-06",0,0,0
"20287","San Miguel Tulancingo","7","2020-07",0,0,0
"20287","San Miguel Tulancingo","8","2020-08",0,0,0
"20287","San Miguel Tulancingo","9","2020-09",0,0,0
"20287","San Miguel Tulancingo","10","2020-10",0,0,0
"20287","San Miguel Tulancingo","11","2020-11",0,0,0
"20287","San Miguel Tulancingo","12","2020-12",0,0,0
"20288","San Miguel Yotao","1","2021-01",0,0,0
"20288","San Miguel Yotao","12","2020-12",1,0,0
"20289","San Nicolás","1","2021-01",1,0,1
"20289","San Nicolás","4","2020-04",3,0,2
"20289","San Nicolás","5","2020-05",0,0,0
"20289","San Nicolás","6","2020-06",0,0,0
"20289","San Nicolás","7","2020-07",0,0,0
"20289","San Nicolás","8","2020-08",0,0,0
"20289","San Nicolás","9","2020-09",0,0,0
"20289","San Nicolás","10","2020-10",0,0,0
"20289","San Nicolás","11","2020-11",0,0,0
"20289","San Nicolás","12","2020-12",1,0,0
"20290","San Nicolás Hidalgo","1","2021-01",0,0,0
"20290","San Nicolás Hidalgo","7","2020-07",1,0,0
"20290","San Nicolás Hidalgo","8","2020-08",1,0,0
"20290","San Nicolás Hidalgo","9","2020-09",0,0,0
"20290","San Nicolás Hidalgo","10","2020-10",0,0,0
"20290","San Nicolás Hidalgo","11","2020-11",2,0,1
"20290","San Nicolás Hidalgo","12","2020-12",0,0,0
"20291","San Pablo Coatlán","1","2021-01",0,0,0
"20291","San Pablo Coatlán","7","2020-07",6,1,0
"20291","San Pablo Coatlán","8","2020-08",1,0,0
"20291","San Pablo Coatlán","9","2020-09",0,0,0
"20291","San Pablo Coatlán","10","2020-10",0,0,0
"20291","San Pablo Coatlán","11","2020-11",0,0,0
"20291","San Pablo Coatlán","12","2020-12",0,0,0
"20292","San Pablo Cuatro Venados","1","2020-01",0,0,0
"20292","San Pablo Cuatro Venados","1","2021-01",0,0,0
"20292","San Pablo Cuatro Venados","2","2020-02",0,0,0
"20292","San Pablo Cuatro Venados","3","2020-03",0,0,0
"20292","San Pablo Cuatro Venados","4","2020-04",0,0,0
"20292","San Pablo Cuatro Venados","5","2020-05",1,1,0
"20292","San Pablo Cuatro Venados","6","2020-06",0,0,0
"20292","San Pablo Cuatro Venados","7","2020-07",0,0,0
"20292","San Pablo Cuatro Venados","8","2020-08",0,0,0
"20292","San Pablo Cuatro Venados","9","2020-09",1,1,1
"20292","San Pablo Cuatro Venados","10","2020-10",0,0,0
"20292","San Pablo Cuatro Venados","11","2020-11",0,0,0
"20292","San Pablo Cuatro Venados","12","2020-12",1,0,0
"20293","San Pablo Etla","1","2021-01",70,3,7
"20293","San Pablo Etla","2","2020-02",0,0,0
"20293","San Pablo Etla","3","2020-03",0,0,0
"20293","San Pablo Etla","4","2020-04",1,0,0
"20293","San Pablo Etla","5","2020-05",15,0,1
"20293","San Pablo Etla","6","2020-06",56,4,5
"20293","San Pablo Etla","7","2020-07",35,0,6
"20293","San Pablo Etla","8","2020-08",26,2,4
"20293","San Pablo Etla","9","2020-09",54,4,8
"20293","San Pablo Etla","10","2020-10",49,1,4
"20293","San Pablo Etla","11","2020-11",34,0,2
"20293","San Pablo Etla","12","2020-12",37,1,3
"20294","San Pablo Huitzo","1","2021-01",12,0,0
"20294","San Pablo Huitzo","4","2020-04",1,0,0
"20294","San Pablo Huitzo","5","2020-05",4,2,3
"20294","San Pablo Huitzo","6","2020-06",6,1,0
"20294","San Pablo Huitzo","7","2020-07",12,0,1
"20294","San Pablo Huitzo","8","2020-08",15,0,4
"20294","San Pablo Huitzo","9","2020-09",19,6,8
"20294","San Pablo Huitzo","10","2020-10",5,3,2
"20294","San Pablo Huitzo","11","2020-11",8,2,4
"20294","San Pablo Huitzo","12","2020-12",6,1,1
"20295","San Pablo Huixtepec","1","2021-01",5,0,0
"20295","San Pablo Huixtepec","4","2020-04",0,0,0
"20295","San Pablo Huixtepec","5","2020-05",7,0,2
"20295","San Pablo Huixtepec","6","2020-06",6,1,0
"20295","San Pablo Huixtepec","7","2020-07",7,0,1
"20295","San Pablo Huixtepec","8","2020-08",5,0,0
"20295","San Pablo Huixtepec","9","2020-09",9,0,2
"20295","San Pablo Huixtepec","10","2020-10",12,1,2
"20295","San Pablo Huixtepec","11","2020-11",6,0,1
"20295","San Pablo Huixtepec","12","2020-12",18,0,2
"20296","San Pablo Macuiltianguis","1","2021-01",1,0,0
"20297","San Pablo Tijaltepec","1","2021-01",0,0,0
"20297","San Pablo Tijaltepec","6","2020-06",1,0,1
"20297","San Pablo Tijaltepec","7","2020-07",0,0,0
"20297","San Pablo Tijaltepec","8","2020-08",0,0,0
"20297","San Pablo Tijaltepec","9","2020-09",0,0,0
"20297","San Pablo Tijaltepec","10","2020-10",0,0,0
"20297","San Pablo Tijaltepec","11","2020-11",0,0,0
"20297","San Pablo Tijaltepec","12","2020-12",0,0,0
"20298","San Pablo Villa de Mitla","1","2021-01",15,0,1
"20298","San Pablo Villa de Mitla","6","2020-06",3,1,2
"20298","San Pablo Villa de Mitla","7","2020-07",2,0,0
"20298","San Pablo Villa de Mitla","8","2020-08",8,1,5
"20298","San Pablo Villa de Mitla","9","2020-09",25,2,2
"20298","San Pablo Villa de Mitla","10","2020-10",5,1,1
"20298","San Pablo Villa de Mitla","11","2020-11",9,0,1
"20298","San Pablo Villa de Mitla","12","2020-12",9,2,1
"20299","San Pablo Yaganiza","1","2021-01",0,0,0
"20299","San Pablo Yaganiza","6","2020-06",1,1,0
"20299","San Pablo Yaganiza","7","2020-07",0,0,0
"20299","San Pablo Yaganiza","8","2020-08",0,0,0
"20299","San Pablo Yaganiza","9","2020-09",0,0,0
"20299","San Pablo Yaganiza","10","2020-10",0,0,0
"20299","San Pablo Yaganiza","11","2020-11",0,0,0
"20299","San Pablo Yaganiza","12","2020-12",0,0,0
"20300","San Pedro Amuzgos","1","2021-01",2,1,1
"20300","San Pedro Amuzgos","6","2020-06",2,0,2
"20300","San Pedro Amuzgos","7","2020-07",1,0,1
"20300","San Pedro Amuzgos","8","2020-08",0,0,0
"20300","San Pedro Amuzgos","9","2020-09",3,0,2
"20300","San Pedro Amuzgos","10","2020-10",2,0,1
"20300","San Pedro Amuzgos","11","2020-11",0,0,0
"20300","San Pedro Amuzgos","12","2020-12",2,0,0
"20301","San Pedro Apóstol","1","2021-01",13,1,1
"20301","San Pedro Apóstol","7","2020-07",5,1,2
"20301","San Pedro Apóstol","8","2020-08",1,0,0
"20301","San Pedro Apóstol","9","2020-09",2,0,1
"20301","San Pedro Apóstol","10","2020-10",1,0,0
"20301","San Pedro Apóstol","11","2020-11",4,0,0
"20301","San Pedro Apóstol","12","2020-12",2,1,1
"20302","San Pedro Atoyac","1","2021-01",0,0,0
"20302","San Pedro Atoyac","5","2020-05",1,0,1
"20302","San Pedro Atoyac","6","2020-06",0,0,0
"20302","San Pedro Atoyac","7","2020-07",0,0,0
"20302","San Pedro Atoyac","8","2020-08",0,0,0
"20302","San Pedro Atoyac","9","2020-09",0,0,0
"20302","San Pedro Atoyac","10","2020-10",0,0,0
"20302","San Pedro Atoyac","11","2020-11",0,0,0
"20302","San Pedro Atoyac","12","2020-12",0,0,0
"20303","San Pedro Cajonos","1","2021-01",0,0,0
"20303","San Pedro Cajonos","6","2020-06",2,0,1
"20303","San Pedro Cajonos","7","2020-07",0,0,0
"20303","San Pedro Cajonos","8","2020-08",0,0,0
"20303","San Pedro Cajonos","9","2020-09",1,0,0
"20303","San Pedro Cajonos","10","2020-10",0,0,0
"20303","San Pedro Cajonos","11","2020-11",1,0,0
"20303","San Pedro Cajonos","12","2020-12",2,0,1
"20304","San Pedro Coxcaltepec Cántaros","1","2021-01",0,0,0
"20304","San Pedro Coxcaltepec Cántaros","6","2020-06",1,0,0
"20304","San Pedro Coxcaltepec Cántaros","7","2020-07",5,0,0
"20304","San Pedro Coxcaltepec Cántaros","8","2020-08",1,0,0
"20304","San Pedro Coxcaltepec Cántaros","9","2020-09",1,0,0
"20304","San Pedro Coxcaltepec Cántaros","10","2020-10",0,0,0
"20304","San Pedro Coxcaltepec Cántaros","11","2020-11",0,0,0
"20304","San Pedro Coxcaltepec Cántaros","12","2020-12",2,0,2
"20305","San Pedro Comitancillo","1","2021-01",2,0,0
"20305","San Pedro Comitancillo","4","2020-04",1,0,1
"20305","San Pedro Comitancillo","5","2020-05",0,0,0
"20305","San Pedro Comitancillo","6","2020-06",2,0,0
"20305","San Pedro Comitancillo","7","2020-07",4,0,1
"20305","San Pedro Comitancillo","8","2020-08",3,0,1
"20305","San Pedro Comitancillo","9","2020-09",0,1,0
"20305","San Pedro Comitancillo","10","2020-10",0,0,0
"20305","San Pedro Comitancillo","11","2020-11",2,0,1
"20305","San Pedro Comitancillo","12","2020-12",0,0,0
"20306","San Pedro el Alto","1","2021-01",1,0,0
"20306","San Pedro el Alto","7","2020-07",2,0,0
"20306","San Pedro el Alto","8","2020-08",0,0,0
"20306","San Pedro el Alto","9","2020-09",0,0,0
"20306","San Pedro el Alto","10","2020-10",0,0,0
"20306","San Pedro el Alto","11","2020-11",0,0,0
"20306","San Pedro el Alto","12","2020-12",2,0,1
"20307","San Pedro Huamelula","1","2021-01",5,1,3
"20307","San Pedro Huamelula","4","2020-04",0,0,0
"20307","San Pedro Huamelula","5","2020-05",1,1,1
"20307","San Pedro Huamelula","6","2020-06",4,0,3
"20307","San Pedro Huamelula","7","2020-07",12,4,6
"20307","San Pedro Huamelula","8","2020-08",5,2,3
"20307","San Pedro Huamelula","9","2020-09",0,0,0
"20307","San Pedro Huamelula","10","2020-10",1,0,0
"20307","San Pedro Huamelula","11","2020-11",2,0,1
"20307","San Pedro Huamelula","12","2020-12",2,2,2
"20308","San Pedro Huilotepec","1","2021-01",1,0,0
"20308","San Pedro Huilotepec","5","2020-05",2,0,1
"20308","San Pedro Huilotepec","6","2020-06",0,0,0
"20308","San Pedro Huilotepec","7","2020-07",7,2,3
"20308","San Pedro Huilotepec","8","2020-08",3,1,3
"20308","San Pedro Huilotepec","9","2020-09",0,0,0
"20308","San Pedro Huilotepec","10","2020-10",2,0,0
"20308","San Pedro Huilotepec","11","2020-11",0,0,0
"20308","San Pedro Huilotepec","12","2020-12",0,0,0
"20309","San Pedro Ixcatlán","1","2021-01",0,0,0
"20309","San Pedro Ixcatlán","5","2020-05",1,1,1
"20309","San Pedro Ixcatlán","6","2020-06",2,1,2
"20309","San Pedro Ixcatlán","7","2020-07",4,1,1
"20309","San Pedro Ixcatlán","8","2020-08",0,0,0
"20309","San Pedro Ixcatlán","9","2020-09",1,0,1
"20309","San Pedro Ixcatlán","10","2020-10",0,0,0
"20309","San Pedro Ixcatlán","11","2020-11",0,0,0
"20309","San Pedro Ixcatlán","12","2020-12",0,0,0
"20310","San Pedro Ixtlahuaca","1","2020-01",0,0,0
"20310","San Pedro Ixtlahuaca","1","2021-01",24,1,2
"20310","San Pedro Ixtlahuaca","2","2020-02",0,0,0
"20310","San Pedro Ixtlahuaca","3","2020-03",0,0,0
"20310","San Pedro Ixtlahuaca","4","2020-04",6,0,1
"20310","San Pedro Ixtlahuaca","5","2020-05",8,1,2
"20310","San Pedro Ixtlahuaca","6","2020-06",24,2,3
"20310","San Pedro Ixtlahuaca","7","2020-07",10,2,2
"20310","San Pedro Ixtlahuaca","8","2020-08",14,1,2
"20310","San Pedro Ixtlahuaca","9","2020-09",16,0,1
"20310","San Pedro Ixtlahuaca","10","2020-10",17,3,5
"20310","San Pedro Ixtlahuaca","11","2020-11",9,1,2
"20310","San Pedro Ixtlahuaca","12","2020-12",9,0,1
"20312","San Pedro Jicayán","1","2021-01",2,1,0
"20312","San Pedro Jicayán","5","2020-05",1,0,1
"20312","San Pedro Jicayán","6","2020-06",0,0,0
"20312","San Pedro Jicayán","7","2020-07",2,0,0
"20312","San Pedro Jicayán","8","2020-08",1,0,1
"20312","San Pedro Jicayán","9","2020-09",1,0,0
"20312","San Pedro Jicayán","10","2020-10",0,0,0
"20312","San Pedro Jicayán","11","2020-11",0,0,0
"20312","San Pedro Jicayán","12","2020-12",5,0,3
"20314","San Pedro Juchatengo","1","2021-01",1,0,1
"20314","San Pedro Juchatengo","9","2020-09",1,0,0
"20314","San Pedro Juchatengo","10","2020-10",0,0,0
"20314","San Pedro Juchatengo","11","2020-11",0,0,0
"20314","San Pedro Juchatengo","12","2020-12",0,0,0
"20315","San Pedro Mártir","1","2021-01",2,0,0
"20315","San Pedro Mártir","6","2020-06",5,0,0
"20315","San Pedro Mártir","7","2020-07",3,0,0
"20315","San Pedro Mártir","8","2020-08",0,0,0
"20315","San Pedro Mártir","9","2020-09",1,0,0
"20315","San Pedro Mártir","10","2020-10",0,0,0
"20315","San Pedro Mártir","11","2020-11",0,0,0
"20315","San Pedro Mártir","12","2020-12",5,1,1
"20318","San Pedro Mixtepec","1","2021-01",28,0,5
"20318","San Pedro Mixtepec","2","2020-02",0,0,0
"20318","San Pedro Mixtepec","3","2020-03",0,0,0
"20318","San Pedro Mixtepec","4","2020-04",2,0,0
"20318","San Pedro Mixtepec","5","2020-05",10,0,1
"20318","San Pedro Mixtepec","6","2020-06",44,2,11
"20318","San Pedro Mixtepec","7","2020-07",53,7,13
"20318","San Pedro Mixtepec","8","2020-08",39,7,9
"20318","San Pedro Mixtepec","9","2020-09",30,2,7
"20318","San Pedro Mixtepec","10","2020-10",43,3,5
"20318","San Pedro Mixtepec","11","2020-11",31,2,6
"20318","San Pedro Mixtepec","12","2020-12",29,1,2
"20319","San Pedro Mixtepec","1","2021-01",0,0,0
"20319","San Pedro Mixtepec","9","2020-09",1,0,0
"20319","San Pedro Mixtepec","10","2020-10",1,0,1
"20319","San Pedro Mixtepec","11","2020-11",0,0,0
"20319","San Pedro Mixtepec","12","2020-12",0,0,0
"20320","San Pedro Molinos","1","2021-01",1,0,0
"20320","San Pedro Molinos","4","2020-04",1,1,1
"20320","San Pedro Molinos","5","2020-05",0,0,0
"20320","San Pedro Molinos","6","2020-06",0,0,0
"20320","San Pedro Molinos","7","2020-07",0,0,0
"20320","San Pedro Molinos","8","2020-08",0,0,0
"20320","San Pedro Molinos","9","2020-09",0,0,0
"20320","San Pedro Molinos","10","2020-10",0,0,0
"20320","San Pedro Molinos","11","2020-11",0,0,0
"20320","San Pedro Molinos","12","2020-12",0,0,0
"20323","San Pedro Ocotepec","1","2021-01",0,0,0
"20323","San Pedro Ocotepec","6","2020-06",1,0,0
"20323","San Pedro Ocotepec","7","2020-07",0,0,0
"20323","San Pedro Ocotepec","8","2020-08",0,0,0
"20323","San Pedro Ocotepec","9","2020-09",1,0,1
"20323","San Pedro Ocotepec","10","2020-10",0,0,0
"20323","San Pedro Ocotepec","11","2020-11",0,0,0
"20323","San Pedro Ocotepec","12","2020-12",0,0,0
"20324","San Pedro Pochutla","1","2020-01",0,0,0
"20324","San Pedro Pochutla","1","2021-01",26,1,6
"20324","San Pedro Pochutla","2","2020-02",0,0,0
"20324","San Pedro Pochutla","3","2020-03",0,0,0
"20324","San Pedro Pochutla","4","2020-04",1,1,1
"20324","San Pedro Pochutla","5","2020-05",3,0,1
"20324","San Pedro Pochutla","6","2020-06",11,1,1
"20324","San Pedro Pochutla","7","2020-07",31,3,13
"20324","San Pedro Pochutla","8","2020-08",25,6,6
"20324","San Pedro Pochutla","9","2020-09",29,2,5
"20324","San Pedro Pochutla","10","2020-10",24,1,6
"20324","San Pedro Pochutla","11","2020-11",11,1,3
"20324","San Pedro Pochutla","12","2020-12",11,1,1
"20325","San Pedro Quiatoni","1","2021-01",3,0,0
"20325","San Pedro Quiatoni","5","2020-05",1,1,1
"20325","San Pedro Quiatoni","6","2020-06",0,0,0
"20325","San Pedro Quiatoni","7","2020-07",0,0,0
"20325","San Pedro Quiatoni","8","2020-08",1,0,0
"20325","San Pedro Quiatoni","9","2020-09",2,0,0
"20325","San Pedro Quiatoni","10","2020-10",2,0,0
"20325","San Pedro Quiatoni","11","2020-11",3,0,1
"20325","San Pedro Quiatoni","12","2020-12",1,0,0
"20326","San Pedro Sochiápam","1","2021-01",0,0,0
"20326","San Pedro Sochiápam","7","2020-07",3,0,0
"20326","San Pedro Sochiápam","8","2020-08",5,0,0
"20326","San Pedro Sochiápam","9","2020-09",0,0,0
"20326","San Pedro Sochiápam","10","2020-10",0,0,0
"20326","San Pedro Sochiápam","11","2020-11",0,0,0
"20326","San Pedro Sochiápam","12","2020-12",0,0,0
"20327","San Pedro Tapanatepec","1","2021-01",3,1,1
"20327","San Pedro Tapanatepec","5","2020-05",1,0,1
"20327","San Pedro Tapanatepec","6","2020-06",13,1,3
"20327","San Pedro Tapanatepec","7","2020-07",7,1,2
"20327","San Pedro Tapanatepec","8","2020-08",1,0,0
"20327","San Pedro Tapanatepec","9","2020-09",0,0,0
"20327","San Pedro Tapanatepec","10","2020-10",0,0,0
"20327","San Pedro Tapanatepec","11","2020-11",0,0,0
"20327","San Pedro Tapanatepec","12","2020-12",4,0,1
"20328","San Pedro Taviche","1","2021-01",1,0,1
"20329","San Pedro Teozacoalco","1","2021-01",0,0,0
"20329","San Pedro Teozacoalco","7","2020-07",1,0,1
"20329","San Pedro Teozacoalco","8","2020-08",0,0,0
"20329","San Pedro Teozacoalco","9","2020-09",0,0,0
"20329","San Pedro Teozacoalco","10","2020-10",0,0,0
"20329","San Pedro Teozacoalco","11","2020-11",0,0,0
"20329","San Pedro Teozacoalco","12","2020-12",0,0,0
"20333","San Pedro Totolápam","1","2021-01",5,2,1
"20333","San Pedro Totolápam","6","2020-06",1,0,0
"20333","San Pedro Totolápam","7","2020-07",0,0,0
"20333","San Pedro Totolápam","8","2020-08",4,0,0
"20333","San Pedro Totolápam","9","2020-09",15,0,0
"20333","San Pedro Totolápam","10","2020-10",3,0,0
"20333","San Pedro Totolápam","11","2020-11",4,0,0
"20333","San Pedro Totolápam","12","2020-12",7,0,1
"20334","Villa de Tututepec","1","2021-01",9,0,5
"20334","Villa de Tututepec","5","2020-05",5,0,0
"20334","Villa de Tututepec","6","2020-06",15,2,3
"20334","Villa de Tututepec","7","2020-07",13,2,7
"20334","Villa de Tututepec","8","2020-08",9,2,4
"20334","Villa de Tututepec","9","2020-09",28,3,13
"20334","Villa de Tututepec","10","2020-10",22,5,8
"20334","Villa de Tututepec","11","2020-11",12,1,3
"20334","Villa de Tututepec","12","2020-12",5,1,2
"20336","San Pedro Yólox","1","2021-01",0,0,0
"20336","San Pedro Yólox","8","2020-08",0,0,0
"20336","San Pedro Yólox","9","2020-09",0,0,0
"20336","San Pedro Yólox","10","2020-10",0,0,0
"20336","San Pedro Yólox","11","2020-11",0,0,0
"20336","San Pedro Yólox","12","2020-12",0,0,0
"20337","San Pedro y San Pablo Ayutla","1","2021-01",0,1,0
"20337","San Pedro y San Pablo Ayutla","5","2020-05",1,0,0
"20337","San Pedro y San Pablo Ayutla","6","2020-06",1,0,0
"20337","San Pedro y San Pablo Ayutla","7","2020-07",0,0,0
"20337","San Pedro y San Pablo Ayutla","8","2020-08",1,0,0
"20337","San Pedro y San Pablo Ayutla","9","2020-09",1,0,1
"20337","San Pedro y San Pablo Ayutla","10","2020-10",3,2,1
"20337","San Pedro y San Pablo Ayutla","11","2020-11",0,0,0
"20337","San Pedro y San Pablo Ayutla","12","2020-12",1,0,1
"20338","Villa de Etla","1","2021-01",24,6,4
"20338","Villa de Etla","4","2020-04",1,0,1
"20338","Villa de Etla","5","2020-05",8,2,3
"20338","Villa de Etla","6","2020-06",35,2,6
"20338","Villa de Etla","7","2020-07",25,2,7
"20338","Villa de Etla","8","2020-08",18,1,3
"20338","Villa de Etla","9","2020-09",30,0,3
"20338","Villa de Etla","10","2020-10",31,3,5
"20338","Villa de Etla","11","2020-11",33,3,5
"20338","Villa de Etla","12","2020-12",37,2,4
"20339","San Pedro y San Pablo Teposcolula","1","2020-01",0,0,0
"20339","San Pedro y San Pablo Teposcolula","1","2021-01",11,1,2
"20339","San Pedro y San Pablo Teposcolula","2","2020-02",0,0,0
"20339","San Pedro y San Pablo Teposcolula","3","2020-03",0,0,0
"20339","San Pedro y San Pablo Teposcolula","4","2020-04",1,0,0
"20339","San Pedro y San Pablo Teposcolula","5","2020-05",0,0,0
"20339","San Pedro y San Pablo Teposcolula","6","2020-06",3,0,1
