"imun","mun","idmes","mes","asegurados"
"20496","Santiago Xiacuí","201906","2019-06",15
"20496","Santiago Xiacuí","201907","2019-07",17
"20496","Santiago Xiacuí","201908","2019-08",17
"20496","Santiago Xiacuí","201909","2019-09",17
"20496","Santiago Xiacuí","201910","2019-10",15
"20496","Santiago Xiacuí","201911","2019-11",16
"20496","Santiago Xiacuí","201912","2019-12",16
"20496","Santiago Xiacuí","202001","2020-01",16
"20496","Santiago Xiacuí","202002","2020-02",16
"20496","Santiago Xiacuí","202003","2020-03",15
"20496","Santiago Xiacuí","202004","2020-04",15
"20496","Santiago Xiacuí","202005","2020-05",15
"20496","Santiago Xiacuí","202006","2020-06",15
"20496","Santiago Xiacuí","202007","2020-07",13
"20496","Santiago Xiacuí","202008","2020-08",18
"20496","Santiago Xiacuí","202009","2020-09",18
"20496","Santiago Xiacuí","202010","2020-10",21
"20497","Santiago Yaitepec","202005","2020-05",4
"20497","Santiago Yaitepec","202006","2020-06",9
"20497","Santiago Yaitepec","202010","2020-10",10
"20498","Santiago Yaveo","201906","2019-06",1
"20498","Santiago Yaveo","201907","2019-07",1
"20498","Santiago Yaveo","201908","2019-08",1
"20498","Santiago Yaveo","201909","2019-09",1
"20498","Santiago Yaveo","201910","2019-10",20
"20498","Santiago Yaveo","201911","2019-11",2
"20498","Santiago Yaveo","201912","2019-12",1
"20498","Santiago Yaveo","202001","2020-01",1
"20498","Santiago Yaveo","202002","2020-02",1
"20498","Santiago Yaveo","202003","2020-03",1
"20498","Santiago Yaveo","202004","2020-04",1
"20498","Santiago Yaveo","202005","2020-05",1
"20498","Santiago Yaveo","202006","2020-06",1
"20498","Santiago Yaveo","202007","2020-07",1
"20498","Santiago Yaveo","202008","2020-08",1
"20498","Santiago Yaveo","202009","2020-09",1
"20498","Santiago Yaveo","202010","2020-10",1
"20499","Santiago Yolomécatl","201901","2019-01",1
"20499","Santiago Yolomécatl","201902","2019-02",1
"20499","Santiago Yolomécatl","201903","2019-03",1
"20499","Santiago Yolomécatl","201904","2019-04",1
"20499","Santiago Yolomécatl","201905","2019-05",1
"20499","Santiago Yolomécatl","201906","2019-06",1
"20499","Santiago Yolomécatl","201907","2019-07",1
"20499","Santiago Yolomécatl","201908","2019-08",1
"20499","Santiago Yolomécatl","201909","2019-09",1
"20499","Santiago Yolomécatl","201910","2019-10",1
"20499","Santiago Yolomécatl","201911","2019-11",1
"20499","Santiago Yolomécatl","201912","2019-12",1
"20499","Santiago Yolomécatl","202001","2020-01",1
"20499","Santiago Yolomécatl","202002","2020-02",1
"20499","Santiago Yolomécatl","202003","2020-03",1
"20499","Santiago Yolomécatl","202004","2020-04",1
"20499","Santiago Yolomécatl","202005","2020-05",1
"20499","Santiago Yolomécatl","202006","2020-06",1
"20499","Santiago Yolomécatl","202007","2020-07",1
"20499","Santiago Yolomécatl","202008","2020-08",1
"20499","Santiago Yolomécatl","202009","2020-09",1
"20499","Santiago Yolomécatl","202010","2020-10",1
"20500","Santiago Yosondúa","201901","2019-01",2
"20500","Santiago Yosondúa","201902","2019-02",2
"20500","Santiago Yosondúa","201903","2019-03",2
"20500","Santiago Yosondúa","201904","2019-04",2
"20500","Santiago Yosondúa","201905","2019-05",2
"20500","Santiago Yosondúa","201906","2019-06",2
"20500","Santiago Yosondúa","201907","2019-07",2
"20500","Santiago Yosondúa","201908","2019-08",4
"20500","Santiago Yosondúa","201909","2019-09",4
"20500","Santiago Yosondúa","201910","2019-10",6
"20500","Santiago Yosondúa","201911","2019-11",6
"20500","Santiago Yosondúa","201912","2019-12",1
"20500","Santiago Yosondúa","202001","2020-01",3
"20500","Santiago Yosondúa","202002","2020-02",3
"20500","Santiago Yosondúa","202003","2020-03",3
"20500","Santiago Yosondúa","202004","2020-04",3
"20500","Santiago Yosondúa","202005","2020-05",3
"20500","Santiago Yosondúa","202006","2020-06",3
"20500","Santiago Yosondúa","202007","2020-07",3
"20500","Santiago Yosondúa","202008","2020-08",3
"20500","Santiago Yosondúa","202009","2020-09",3
"20500","Santiago Yosondúa","202010","2020-10",3
"20501","Santiago Yucuyachi","201901","2019-01",7
"20501","Santiago Yucuyachi","201912","2019-12",13
"20504","Nuevo Zoquiápam","201901","2019-01",2631
"20504","Nuevo Zoquiápam","201902","2019-02",2744
"20504","Nuevo Zoquiápam","201903","2019-03",2790
"20504","Nuevo Zoquiápam","201904","2019-04",2715
"20504","Nuevo Zoquiápam","201905","2019-05",2738
"20504","Nuevo Zoquiápam","201906","2019-06",2793
"20504","Nuevo Zoquiápam","201907","2019-07",2778
"20504","Nuevo Zoquiápam","201908","2019-08",2801
"20504","Nuevo Zoquiápam","201909","2019-09",2675
"20504","Nuevo Zoquiápam","201910","2019-10",2462
"20504","Nuevo Zoquiápam","201911","2019-11",2412
"20504","Nuevo Zoquiápam","201912","2019-12",3057
"20504","Nuevo Zoquiápam","202001","2020-01",2703
"20504","Nuevo Zoquiápam","202002","2020-02",2687
"20504","Nuevo Zoquiápam","202003","2020-03",2641
"20504","Nuevo Zoquiápam","202004","2020-04",2595
"20504","Nuevo Zoquiápam","202005","2020-05",1917
"20504","Nuevo Zoquiápam","202006","2020-06",1912
"20504","Nuevo Zoquiápam","202007","2020-07",1863
"20504","Nuevo Zoquiápam","202008","2020-08",1578
"20504","Nuevo Zoquiápam","202009","2020-09",1562
"20504","Nuevo Zoquiápam","202010","2020-10",1546
"20505","Santo Domingo Ingenio","201901","2019-01",73
"20505","Santo Domingo Ingenio","201902","2019-02",81
"20505","Santo Domingo Ingenio","201903","2019-03",77
"20505","Santo Domingo Ingenio","201904","2019-04",81
"20505","Santo Domingo Ingenio","201905","2019-05",91
"20505","Santo Domingo Ingenio","201906","2019-06",91
"20505","Santo Domingo Ingenio","201907","2019-07",97
"20505","Santo Domingo Ingenio","201908","2019-08",89
"20505","Santo Domingo Ingenio","201909","2019-09",85
"20505","Santo Domingo Ingenio","201910","2019-10",81
"20505","Santo Domingo Ingenio","201911","2019-11",84
"20505","Santo Domingo Ingenio","201912","2019-12",75
"20505","Santo Domingo Ingenio","202001","2020-01",143
"20505","Santo Domingo Ingenio","202002","2020-02",164
"20505","Santo Domingo Ingenio","202003","2020-03",161
"20505","Santo Domingo Ingenio","202004","2020-04",115
"20505","Santo Domingo Ingenio","202005","2020-05",101
"20505","Santo Domingo Ingenio","202006","2020-06",191
"20505","Santo Domingo Ingenio","202007","2020-07",152
"20505","Santo Domingo Ingenio","202008","2020-08",151
"20505","Santo Domingo Ingenio","202009","2020-09",122
"20505","Santo Domingo Ingenio","202010","2020-10",126
"20507","Santo Domingo Armenta","202007","2020-07",8
"20507","Santo Domingo Armenta","202008","2020-08",19
"20507","Santo Domingo Armenta","202009","2020-09",29
"20507","Santo Domingo Armenta","202010","2020-10",30
"20508","Santo Domingo Chihuitán","201901","2019-01",24
"20508","Santo Domingo Chihuitán","201902","2019-02",29
"20508","Santo Domingo Chihuitán","201903","2019-03",31
"20508","Santo Domingo Chihuitán","201904","2019-04",34
"20508","Santo Domingo Chihuitán","201905","2019-05",34
"20508","Santo Domingo Chihuitán","201906","2019-06",32
"20508","Santo Domingo Chihuitán","201907","2019-07",32
"20508","Santo Domingo Chihuitán","201908","2019-08",30
"20508","Santo Domingo Chihuitán","201909","2019-09",29
"20508","Santo Domingo Chihuitán","201910","2019-10",28
"20508","Santo Domingo Chihuitán","201911","2019-11",27
"20508","Santo Domingo Chihuitán","201912","2019-12",30
"20508","Santo Domingo Chihuitán","202001","2020-01",30
"20508","Santo Domingo Chihuitán","202002","2020-02",34
"20508","Santo Domingo Chihuitán","202003","2020-03",38
"20508","Santo Domingo Chihuitán","202004","2020-04",30
"20508","Santo Domingo Chihuitán","202005","2020-05",37
"20508","Santo Domingo Chihuitán","202006","2020-06",38
"20508","Santo Domingo Chihuitán","202007","2020-07",41
"20508","Santo Domingo Chihuitán","202008","2020-08",39
"20508","Santo Domingo Chihuitán","202009","2020-09",38
"20508","Santo Domingo Chihuitán","202010","2020-10",40
"20509","Santo Domingo de Morelos","202007","2020-07",15
"20509","Santo Domingo de Morelos","202008","2020-08",20
"20509","Santo Domingo de Morelos","202009","2020-09",10
"20513","Santo Domingo Petapa","201901","2019-01",6
"20513","Santo Domingo Petapa","201902","2019-02",1
"20513","Santo Domingo Petapa","201903","2019-03",1
"20513","Santo Domingo Petapa","201904","2019-04",1
"20513","Santo Domingo Petapa","201905","2019-05",1
"20513","Santo Domingo Petapa","201906","2019-06",1
"20513","Santo Domingo Petapa","201907","2019-07",1
"20513","Santo Domingo Petapa","201908","2019-08",1
"20513","Santo Domingo Petapa","201911","2019-11",20
"20513","Santo Domingo Petapa","201912","2019-12",4
"20513","Santo Domingo Petapa","202001","2020-01",3
"20513","Santo Domingo Petapa","202002","2020-02",3
"20514","Santo Domingo Roayaga","201911","2019-11",3
"20514","Santo Domingo Roayaga","201912","2019-12",4
"20514","Santo Domingo Roayaga","202008","2020-08",2
"20515","Santo Domingo Tehuantepec","201901","2019-01",2135
"20515","Santo Domingo Tehuantepec","201902","2019-02",2142
"20515","Santo Domingo Tehuantepec","201903","2019-03",2127
"20515","Santo Domingo Tehuantepec","201904","2019-04",2115
"20515","Santo Domingo Tehuantepec","201905","2019-05",2163
"20515","Santo Domingo Tehuantepec","201906","2019-06",2170
"20515","Santo Domingo Tehuantepec","201907","2019-07",2141
"20515","Santo Domingo Tehuantepec","201908","2019-08",2166
"20515","Santo Domingo Tehuantepec","201909","2019-09",2212
"20515","Santo Domingo Tehuantepec","201910","2019-10",2242
"20515","Santo Domingo Tehuantepec","201911","2019-11",2334
"20515","Santo Domingo Tehuantepec","201912","2019-12",2240
"20515","Santo Domingo Tehuantepec","202001","2020-01",2207
"20515","Santo Domingo Tehuantepec","202002","2020-02",2184
"20515","Santo Domingo Tehuantepec","202003","2020-03",2206
"20515","Santo Domingo Tehuantepec","202004","2020-04",2236
"20515","Santo Domingo Tehuantepec","202005","2020-05",2273
"20515","Santo Domingo Tehuantepec","202006","2020-06",2324
"20515","Santo Domingo Tehuantepec","202007","2020-07",2268
"20515","Santo Domingo Tehuantepec","202008","2020-08",2294
"20515","Santo Domingo Tehuantepec","202009","2020-09",2304
"20515","Santo Domingo Tehuantepec","202010","2020-10",2468
"20516","Santo Domingo Teojomulco","201901","2019-01",4
"20516","Santo Domingo Teojomulco","201902","2019-02",8
"20516","Santo Domingo Teojomulco","201903","2019-03",8
"20516","Santo Domingo Teojomulco","201904","2019-04",8
"20516","Santo Domingo Teojomulco","201905","2019-05",21
"20516","Santo Domingo Teojomulco","201906","2019-06",22
"20516","Santo Domingo Teojomulco","201907","2019-07",8
"20516","Santo Domingo Teojomulco","201908","2019-08",7
"20516","Santo Domingo Teojomulco","201909","2019-09",7
"20516","Santo Domingo Teojomulco","201910","2019-10",10
"20516","Santo Domingo Teojomulco","201911","2019-11",10
"20516","Santo Domingo Teojomulco","201912","2019-12",5
"20516","Santo Domingo Teojomulco","202001","2020-01",5
"20516","Santo Domingo Teojomulco","202002","2020-02",5
"20516","Santo Domingo Teojomulco","202003","2020-03",5
"20516","Santo Domingo Teojomulco","202004","2020-04",3
"20516","Santo Domingo Teojomulco","202005","2020-05",4
"20516","Santo Domingo Teojomulco","202006","2020-06",4
"20516","Santo Domingo Teojomulco","202007","2020-07",5
"20516","Santo Domingo Teojomulco","202008","2020-08",5
"20516","Santo Domingo Teojomulco","202009","2020-09",5
"20516","Santo Domingo Teojomulco","202010","2020-10",5
"20517","Santo Domingo Tepuxtepec","201901","2019-01",4
"20517","Santo Domingo Tepuxtepec","201902","2019-02",4
"20517","Santo Domingo Tepuxtepec","201904","2019-04",2
"20517","Santo Domingo Tepuxtepec","202007","2020-07",5
"20517","Santo Domingo Tepuxtepec","202008","2020-08",10
"20517","Santo Domingo Tepuxtepec","202009","2020-09",15
"20517","Santo Domingo Tepuxtepec","202010","2020-10",13
"20519","Santo Domingo Tomaltepec","201901","2019-01",1
"20519","Santo Domingo Tomaltepec","201902","2019-02",1
"20519","Santo Domingo Tomaltepec","201903","2019-03",1
"20519","Santo Domingo Tomaltepec","201904","2019-04",1
"20519","Santo Domingo Tomaltepec","201905","2019-05",1
"20519","Santo Domingo Tomaltepec","201906","2019-06",3
"20519","Santo Domingo Tomaltepec","201907","2019-07",3
"20519","Santo Domingo Tomaltepec","201908","2019-08",3
"20519","Santo Domingo Tomaltepec","201909","2019-09",3
"20519","Santo Domingo Tomaltepec","201910","2019-10",3
"20519","Santo Domingo Tomaltepec","201911","2019-11",3
"20519","Santo Domingo Tomaltepec","201912","2019-12",3
"20519","Santo Domingo Tomaltepec","202001","2020-01",3
"20519","Santo Domingo Tomaltepec","202002","2020-02",3
"20519","Santo Domingo Tomaltepec","202003","2020-03",3
"20519","Santo Domingo Tomaltepec","202004","2020-04",3
"20519","Santo Domingo Tomaltepec","202005","2020-05",3
"20519","Santo Domingo Tomaltepec","202006","2020-06",3
"20519","Santo Domingo Tomaltepec","202007","2020-07",3
"20519","Santo Domingo Tomaltepec","202008","2020-08",3
"20519","Santo Domingo Tomaltepec","202009","2020-09",3
"20519","Santo Domingo Tomaltepec","202010","2020-10",3
"20520","Santo Domingo Tonalá","201901","2019-01",12
"20520","Santo Domingo Tonalá","201902","2019-02",12
"20520","Santo Domingo Tonalá","201903","2019-03",12
"20520","Santo Domingo Tonalá","201904","2019-04",12
"20520","Santo Domingo Tonalá","201905","2019-05",11
"20520","Santo Domingo Tonalá","201906","2019-06",11
"20520","Santo Domingo Tonalá","201907","2019-07",12
"20520","Santo Domingo Tonalá","201908","2019-08",12
"20520","Santo Domingo Tonalá","201909","2019-09",12
"20520","Santo Domingo Tonalá","201910","2019-10",12
"20520","Santo Domingo Tonalá","201911","2019-11",12
"20520","Santo Domingo Tonalá","201912","2019-12",11
"20520","Santo Domingo Tonalá","202001","2020-01",11
"20520","Santo Domingo Tonalá","202002","2020-02",11
"20520","Santo Domingo Tonalá","202003","2020-03",11
"20520","Santo Domingo Tonalá","202004","2020-04",11
"20520","Santo Domingo Tonalá","202005","2020-05",11
"20520","Santo Domingo Tonalá","202006","2020-06",11
"20520","Santo Domingo Tonalá","202007","2020-07",11
"20520","Santo Domingo Tonalá","202008","2020-08",11
"20520","Santo Domingo Tonalá","202009","2020-09",24
"20520","Santo Domingo Tonalá","202010","2020-10",16
"20523","Santo Domingo Yanhuitlán","201901","2019-01",7
"20523","Santo Domingo Yanhuitlán","201902","2019-02",7
"20523","Santo Domingo Yanhuitlán","201903","2019-03",6
"20523","Santo Domingo Yanhuitlán","201904","2019-04",6
"20523","Santo Domingo Yanhuitlán","201905","2019-05",15
"20523","Santo Domingo Yanhuitlán","201906","2019-06",15
"20523","Santo Domingo Yanhuitlán","201907","2019-07",8
"20523","Santo Domingo Yanhuitlán","201908","2019-08",8
"20523","Santo Domingo Yanhuitlán","201909","2019-09",8
"20523","Santo Domingo Yanhuitlán","201910","2019-10",15
"20523","Santo Domingo Yanhuitlán","201911","2019-11",14
"20523","Santo Domingo Yanhuitlán","201912","2019-12",9
"20523","Santo Domingo Yanhuitlán","202001","2020-01",10
"20523","Santo Domingo Yanhuitlán","202002","2020-02",9
"20523","Santo Domingo Yanhuitlán","202003","2020-03",7
"20523","Santo Domingo Yanhuitlán","202004","2020-04",7
"20523","Santo Domingo Yanhuitlán","202005","2020-05",7
"20523","Santo Domingo Yanhuitlán","202006","2020-06",7
"20523","Santo Domingo Yanhuitlán","202007","2020-07",7
"20523","Santo Domingo Yanhuitlán","202008","2020-08",7
"20523","Santo Domingo Yanhuitlán","202009","2020-09",7
"20523","Santo Domingo Yanhuitlán","202010","2020-10",7
"20525","Santo Domingo Zanatepec","201901","2019-01",40
"20525","Santo Domingo Zanatepec","201902","2019-02",126
"20525","Santo Domingo Zanatepec","201903","2019-03",238
"20525","Santo Domingo Zanatepec","201904","2019-04",232
